,Date,Stock Code,Lost_Qty,Lost_Profit
1529,2018-01-21,BAK-BRE,31,364.78881178428907
1530,2018-01-21,FRU-ORG,6,178.71365511917168
1531,2018-01-23,FRU-FRE,45,752.5379465005798
1532,2018-01-23,BAK-CAK,3,253.6400051359039
1533,2018-01-23,FRU-ORG,14,416.99852861140056
1534,2018-01-24,EGG-FIS,5,482.1164263130726
1535,2018-01-26,EGG-CHI,7,447.7309869891443
1536,2018-01-26,EGG-MUT,2,421.44211505922163
1537,2018-01-28,EGG-FIS,7,674.9629968383017
1538,2018-01-29,BAK-BRE,32,376.5561928095887
1539,2018-01-29,FRU-ORG,7,208.49926430570028
1540,2018-01-29,EGG-MUT,6,1264.326345177665
1541,2018-01-29,FOO-ATT,12,130.49569849389954
1542,2018-01-30,EGG-CHI,2,127.92313913975552
1543,2018-01-30,BAK-BRE,19,223.5802394806933
1544,2018-01-30,FRU-ORG,42,1250.9955858342016
1545,2018-01-30,EGG-FIS,7,674.9629968383017
1546,2018-02-01,FRU-FRE,36,602.0303572004639
1547,2018-02-02,EGG-FIS,2,192.84657052522905
1548,2018-02-02,EGG-MUT,4,842.8842301184433
1549,2018-02-03,EGG-CHI,3,191.8847087096333
1550,2018-02-03,FOO-ATT,59,641.6038509283394
1551,2018-02-04,EGG-CHI,3,191.8847087096333
1552,2018-02-04,EGG-FIS,7,674.9629968383017
1553,2018-02-05,EGG-FIS,3,289.2698557878436
1554,2018-02-05,EGG-MUT,2,421.44211505922163
1555,2018-02-06,FRU-FRE,53,886.3224703229051
1556,2018-02-06,EGG-CHI,5,319.8078478493888
1557,2018-02-06,FRU-ORG,16,476.56974698445777
1558,2018-02-09,FRU-FRE,83,1388.0144346566249
1559,2018-02-09,EGG-CHI,5,319.8078478493888
1560,2018-02-09,BAK-BRE,95,1117.9011974034665
1561,2018-02-09,FRU-ORG,34,1012.7107123419728
1562,2018-02-09,EGG-MUT,3,632.1631725888325
1563,2018-02-10,FRU-FRE,33,551.8611607670919
1564,2018-02-10,OIL-MAS,5,460.28238506633755
1565,2018-02-10,FRU-ORG,14,416.99852861140056
1566,2018-02-10,EGG-EGG,24,441.73793594692575
1567,2018-02-10,EGG-MUT,2,421.44211505922163
1568,2018-02-11,BAK-CAK,10,845.4666837863464
1569,2018-02-11,EGG-CHI,6,383.7694174192666
1570,2018-02-11,OIL-MAS,2,184.11295402653502
1571,2018-02-11,FRU-ORG,26,774.4258388497439
1572,2018-02-11,EGG-FIS,4,385.6931410504581
1573,2018-02-11,EGG-EGG,9,165.65172598009715
1574,2018-02-12,BEV-SOF,54,549.4752742752576
1575,2018-02-12,FRU-FRE,88,1471.6297620455782
1576,2018-02-12,BAK-CAK,6,507.2800102718078
1577,2018-02-12,EGG-CHI,13,831.5004044084109
1578,2018-02-12,OIL-MAS,5,460.28238506633755
1579,2018-02-12,BAK-BRE,5,58.83690512649824
1580,2018-02-12,FRU-ORG,72,2144.56386143006
1581,2018-02-12,EGG-FIS,16,1542.7725642018324
1582,2018-02-12,EGG-EGG,80,1472.4597864897523
1583,2018-02-12,EGG-MUT,2,421.44211505922163
1584,2018-02-13,FRU-FRE,19,317.7382440780226
1585,2018-02-13,FOO-DAL,12,341.4717207846386
1586,2018-02-13,EGG-MUT,2,421.44211505922163
1587,2018-02-16,BEV-HEA,1,140.25424942049142
1588,2018-02-17,BEV-SOF,46,468.0715299381824
1589,2018-02-17,EGG-MUT,1,210.72105752961082
1590,2018-02-18,BAK-CAK,5,422.7333418931732
1591,2018-02-18,EGG-CHI,5,319.8078478493888
1592,2018-02-19,FRU-ORG,14,416.99852861140056
1593,2018-02-19,EGG-FIS,6,578.5397115756872
1594,2018-02-20,BAK-BRE,11,129.44119127829612
1595,2018-02-20,FRU-ORG,28,833.9970572228011
1596,2018-02-23,SNA-COO,4,125.23564280497361
1597,2018-02-24,EGG-CHI,4,255.84627827951104
1598,2018-02-26,FRU-FRE,5,83.61532738895332
1599,2018-02-26,SNA-COO,11,344.3980177136774
1600,2018-02-28,FRU-ORG,8,238.28487349222888
1601,2018-03-02,EGG-FIS,6,578.5397115756872
1602,2018-03-03,BAK-CAK,6,507.2800102718078
1603,2018-03-03,EGG-FIS,1,96.42328526261453
1604,2018-03-05,EGG-MUT,2,421.44211505922163
1605,2018-03-06,EGG-EGG,8,147.24597864897524
1606,2018-03-06,EGG-MUT,2,421.44211505922163
1607,2018-03-07,FRU-FRE,33,551.8611607670919
1608,2018-03-07,BAK-BRE,50,588.3690512649823
1609,2018-03-07,EGG-FIS,3,289.2698557878436
1610,2018-03-08,EGG-FIS,11,1060.6561378887598
1611,2018-03-09,BEV-SOF,21,213.6848288848224
1612,2018-03-09,FRU-ORG,6,178.71365511917168
1613,2018-03-09,EGG-MUT,4,842.8842301184433
1614,2018-03-10,BEV-SOF,41,417.1941897275104
1615,2018-03-10,EGG-MUT,1,210.72105752961082
1616,2018-03-11,BEV-SOF,115,1170.178824845456
1617,2018-03-11,FRU-FRE,41,685.6456845894171
1618,2018-03-11,SNA-CHO,41,1084.1693986777589
1619,2018-03-11,FRU-ORG,3,89.35682755958584
1620,2018-03-12,BAK-BRE,61,717.8102425432785
1621,2018-03-12,FRU-ORG,15,446.78413779792913
1622,2018-03-12,EGG-FIS,12,1157.0794231513744
1623,2018-03-13,FRU-FRE,45,752.5379465005798
1624,2018-03-13,BAK-BRE,30,353.0214307589894
1625,2018-03-13,FRU-ORG,19,565.9265745440435
1626,2018-03-13,EGG-FIS,8,771.3862821009162
1627,2018-03-16,BAK-CAK,6,507.2800102718078
1628,2018-03-16,EGG-CHI,4,255.84627827951104
1629,2018-03-16,SNA-COO,15,469.633660518651
1630,2018-03-17,FRU-FRE,29,484.9688988559292
1631,2018-03-17,BAK-CAK,4,338.18667351453854
1632,2018-03-17,EGG-CHI,5,319.8078478493888
1633,2018-03-17,OIL-MAS,5,460.28238506633755
1634,2018-03-17,SNA-COO,10,313.089107012434
1635,2018-03-17,EGG-MUT,3,632.1631725888325
1636,2018-03-18,FRU-FRE,20,334.4613095558133
1637,2018-03-18,EGG-CHI,3,191.8847087096333
1638,2018-03-18,EGG-FIS,6,578.5397115756872
1639,2018-03-19,BAK-CAK,4,338.18667351453854
1640,2018-03-19,BAK-BRE,43,505.9973840878848
1641,2018-03-19,EGG-MUT,2,421.44211505922163
1642,2018-03-20,FRU-FRE,16,267.5690476446506
1643,2018-03-20,BAK-BRE,12,141.20857230359576
1644,2018-03-21,EGG-FIS,14,1349.9259936766034
1645,2018-03-23,BAK-CAK,6,507.2800102718078
1646,2018-03-23,BAK-BIS,78,589.4747007573592
1647,2018-03-25,SNA-CHO,2,52.88631213062238
1648,2018-03-25,BAK-BRE,90,1059.0642922769682
1649,2018-03-25,FRU-ORG,1,29.78560918652861
1650,2018-03-25,EGG-FIS,3,289.2698557878436
1651,2018-03-26,EGG-CHI,10,639.6156956987776
1652,2018-03-26,BAK-BRE,114,1341.4814368841598
1653,2018-03-26,EGG-FIS,2,192.84657052522905
1654,2018-03-26,EGG-MUT,2,421.44211505922163
1655,2018-03-27,FRU-FRE,33,551.8611607670919
1656,2018-03-27,BAK-BRE,65,764.8797666444771
1657,2018-03-27,FRU-ORG,21,625.4977929171008
1658,2018-03-28,FRU-ORG,21,625.4977929171008
1659,2018-03-29,EGG-EGG,3,55.21724199336572
1660,2018-03-30,BAK-CAK,2,169.09333675726927
1661,2018-03-31,EGG-FIS,4,385.6931410504581
1662,2018-04-03,BAK-BRE,18,211.81285845539364
1663,2018-04-03,FRU-ORG,14,416.99852861140056
1664,2018-04-04,EGG-EGG,15,276.08620996682856
1665,2018-04-05,FRU-FRE,15,250.84598216685993
1666,2018-04-05,EGG-CHI,5,319.8078478493888
1667,2018-04-05,EGG-FIS,5,482.1164263130726
1668,2018-04-06,FRU-FRE,59,986.660863189649
1669,2018-04-06,BAK-CAK,3,253.6400051359039
1670,2018-04-06,EGG-FIS,4,385.6931410504581
1671,2018-04-08,FRU-FRE,8,133.7845238223253
1672,2018-04-09,BAK-CAK,16,1352.7466940581542
1673,2018-04-09,BAK-BRE,147,1729.8050107190481
1674,2018-04-09,FRU-ORG,11,327.6417010518147
1675,2018-04-09,EGG-FIS,3,289.2698557878436
1676,2018-04-09,EGG-MUT,4,842.8842301184433
1677,2018-04-11,EGG-CHI,10,639.6156956987776
1678,2018-04-11,SNA-NOO,162,1061.44409004496
1679,2018-04-12,EGG-CHI,4,255.84627827951104
1680,2018-04-12,FRU-ORG,9,268.0704826787575
1681,2018-04-12,SNA-NOO,25,163.80310031558022
1682,2018-04-12,EGG-MUT,3,632.1631725888325
1683,2018-04-13,FRU-FRE,15,250.84598216685993
1684,2018-04-14,BEV-SOF,16,162.8074886741504
1685,2018-04-14,BAK-CAK,5,422.7333418931732
1686,2018-04-14,BAK-BRE,46,541.2995271637838
1687,2018-04-15,FRU-FRE,39,652.1995536338359
1688,2018-04-15,EGG-FIS,6,578.5397115756872
1689,2018-04-16,BEV-SOF,46,468.0715299381824
1690,2018-04-16,FRU-FRE,48,802.7071429339518
1691,2018-04-16,EGG-FIS,7,674.9629968383017
1692,2018-04-16,EGG-MUT,1,210.72105752961082
1693,2018-04-17,EGG-FIS,3,289.2698557878436
1694,2018-04-20,SNA-COO,11,344.3980177136774
1695,2018-04-21,BAK-BRE,23,270.6497635818919
1696,2018-04-22,FRU-FRE,26,434.79970242255723
1697,2018-04-22,BAK-CAK,5,422.7333418931732
1698,2018-04-23,FRU-FRE,82,1371.2913691788342
1699,2018-04-23,BAK-BRE,45,529.5321461384841
1700,2018-04-23,EGG-MUT,3,632.1631725888325
1701,2018-04-23,FOO-RIC,7,100.42784373506808
1702,2018-04-24,FRU-ORG,6,178.71365511917168
1703,2018-04-24,EGG-EGG,4,73.62298932448762
1704,2018-04-24,FOO-DAL,16,455.29562771285146
1705,2018-04-25,FRU-FRE,23,384.6305059891852
1706,2018-04-25,EGG-EGG,26,478.5494306091695
1707,2018-04-25,FOO-DAL,14,398.383674248745
1708,2018-04-27,EGG-FIS,7,674.9629968383017
1709,2018-04-27,EGG-MUT,1,210.72105752961082
1710,2018-04-28,BAK-CAK,5,422.7333418931732
1711,2018-04-28,EGG-MUT,1,210.72105752961082
1712,2018-04-30,BEV-SOF,48,488.4224660224512
1713,2018-04-30,FRU-FRE,62,1036.830059623021
1714,2018-04-30,BAK-CAK,3,253.6400051359039
1715,2018-04-30,FRU-ORG,23,685.0690112901581
1716,2018-04-30,EGG-FIS,2,192.84657052522905
1717,2018-05-02,FRU-FRE,31,518.4150298115105
1718,2018-05-02,EGG-CHI,6,383.7694174192666
1719,2018-05-03,BAK-CAK,5,422.7333418931732
1720,2018-05-03,FOO-ORG,14,417.16357788290304
1721,2018-05-05,FRU-FRE,11,183.95372025569728
1722,2018-05-06,FRU-ORG,12,357.42731023834335
1723,2018-05-08,BEV-HEA,1,140.25424942049142
1724,2018-05-08,FRU-ORG,45,1340.3524133937874
1725,2018-05-09,EGG-FIS,4,385.6931410504581
1726,2018-05-09,FOO-ATT,21,228.36747236432421
1727,2018-05-10,BEV-HEA,4,561.0169976819657
1728,2018-05-10,BAK-CAK,9,760.9200154077117
1729,2018-05-10,BAK-BRE,37,435.3930979360869
1730,2018-05-10,FRU-ORG,17,506.3553561709864
1731,2018-05-10,EGG-FIS,3,289.2698557878436
1732,2018-05-10,EGG-MUT,2,421.44211505922163
1733,2018-05-11,BEV-HEA,6,841.5254965229485
1734,2018-05-11,FRU-FRE,21,351.1843750336039
1735,2018-05-11,BAK-CAK,6,507.2800102718078
1736,2018-05-11,EGG-CHI,5,319.8078478493888
1737,2018-05-11,EGG-MUT,3,632.1631725888325
1738,2018-05-12,BEV-HEA,4,561.0169976819657
1739,2018-05-12,FRU-FRE,6,100.33839286674397
1740,2018-05-12,BAK-CAK,8,676.3733470290771
1741,2018-05-12,EGG-FIS,5,482.1164263130726
1742,2018-05-13,BEV-HEA,1,140.25424942049142
1743,2018-05-13,FRU-FRE,16,267.5690476446506
1744,2018-05-13,EGG-CHI,2,127.92313913975552
1745,2018-05-13,EGG-MUT,3,632.1631725888325
1746,2018-05-14,BEV-HEA,6,841.5254965229485
1747,2018-05-14,FRU-FRE,148,2475.013690713018
1748,2018-05-14,BAK-CAK,4,338.18667351453854
1749,2018-05-14,EGG-CHI,2,127.92313913975552
1750,2018-05-14,EGG-EGG,1,18.405747331121905
1751,2018-05-14,EGG-MUT,1,210.72105752961082
1752,2018-05-15,EGG-CHI,16,1023.3851131180442
1753,2018-05-15,FRU-ORG,3,89.35682755958584
1754,2018-05-15,EGG-EGG,13,239.27471530458476
1755,2018-05-18,BAK-BRE,32,376.5561928095887
1756,2018-05-18,EGG-FIS,5,482.1164263130726
1757,2018-05-18,SNA-NOO,29,190.01159636607306
1758,2018-05-19,EGG-CHI,10,639.6156956987776
1759,2018-05-19,SNA-COO,4,125.23564280497361
1760,2018-05-19,SNA-NOO,39,255.53283649230517
1761,2018-05-19,EGG-MUT,2,421.44211505922163
1762,2018-05-20,FRU-FRE,28,468.2458333781385
1763,2018-05-20,BAK-BRE,16,188.27809640479435
1764,2018-05-22,BAK-CAK,14,1183.6533573008849
1765,2018-05-22,BAK-BRE,29,341.2540497336898
1766,2018-05-23,EGG-FIS,6,578.5397115756872
1767,2018-05-25,BAK-CAK,7,591.8266786504424
1768,2018-05-26,BAK-CAK,6,507.2800102718078
1769,2018-05-26,EGG-CHI,2,127.92313913975552
1770,2018-05-27,BAK-CAK,6,507.2800102718078
1771,2018-05-27,BAK-BRE,89,1047.2969112516687
1772,2018-05-28,BAK-BRE,45,529.5321461384841
1773,2018-05-28,FRU-ORG,24,714.8546204766867
1774,2018-05-28,EGG-MUT,2,421.44211505922163
1775,2018-05-29,FRU-FRE,61,1020.1069941452304
1776,2018-05-30,FRU-FRE,14,234.12291668906926
1777,2018-05-30,BAK-CAK,3,253.6400051359039
1778,2018-06-01,EGG-MUT,2,421.44211505922163
1779,2018-06-02,FRU-FRE,22,367.90744051139455
1780,2018-06-03,BAK-CAK,2,169.09333675726927
1781,2018-06-03,EGG-CHI,4,255.84627827951104
1782,2018-06-05,FRU-ORG,7,208.49926430570028
1783,2018-06-05,EGG-MUT,4,842.8842301184433
1784,2018-06-07,FRU-FRE,25,418.07663694476656
1785,2018-06-07,BAK-CAK,6,507.2800102718078
1786,2018-06-08,EGG-MUT,2,421.44211505922163
1787,2018-06-10,EGG-EGG,25,460.1436832780476
1788,2018-06-10,EGG-MUT,4,842.8842301184433
1789,2018-06-11,BAK-BRE,163,1918.0831071238424
1790,2018-06-11,FRU-ORG,8,238.28487349222888
1791,2018-06-11,EGG-FIS,7,674.9629968383017
1792,2018-06-11,FOO-DAL,28,796.76734849749
1793,2018-06-11,EGG-MUT,1,210.72105752961082
1794,2018-06-13,FRU-FRE,29,484.9688988559292
1795,2018-06-13,FOO-DAL,9,256.10379058847894
1796,2018-06-15,FRU-FRE,103,1722.4757442124383
1797,2018-06-15,EGG-CHI,14,895.4619739782886
1798,2018-06-15,BAK-BRE,75,882.5535768974736
1799,2018-06-15,FRU-ORG,26,774.4258388497439
1800,2018-06-15,EGG-FIS,2,192.84657052522905
1801,2018-06-16,BAK-CAK,3,253.6400051359039
1802,2018-06-16,EGG-CHI,9,575.6541261288999
1803,2018-06-16,EGG-FIS,7,674.9629968383017
1804,2018-06-17,EGG-MUT,2,421.44211505922163
1805,2018-06-19,FRU-FRE,27,451.5227679003479
1806,2018-06-19,BAK-BRE,26,305.9519066577908
1807,2018-06-19,EGG-FIS,4,385.6931410504581
1808,2018-06-19,EGG-EGG,12,220.86896797346287
1809,2018-06-19,EGG-MUT,2,421.44211505922163
1810,2018-06-20,EGG-CHI,4,255.84627827951104
1811,2018-06-20,BAK-BRE,63,741.3450045938778
1812,2018-06-21,BAK-BRE,33,388.32357383488835
1813,2018-06-21,FRU-ORG,8,238.28487349222888
1814,2018-06-21,EGG-FIS,7,674.9629968383017
1815,2018-06-22,BAK-BRE,39,458.92785998668626
1816,2018-06-22,EGG-FIS,3,289.2698557878436
1817,2018-06-22,EGG-MUT,2,421.44211505922163
1818,2018-06-25,EGG-FIS,7,674.9629968383017
1819,2018-06-26,FRU-ORG,22,655.2834021036294
1820,2018-06-27,BAK-CAK,5,422.7333418931732
1821,2018-06-27,FOO-ATT,1,10.874641541158296
1822,2018-06-29,EGG-CHI,6,383.7694174192666
1823,2018-06-29,FRU-ORG,17,506.3553561709864
1824,2018-06-29,EGG-MUT,1,210.72105752961082
1825,2018-06-30,FRU-FRE,71,1187.337648923137
1826,2018-06-30,FRU-ORG,6,178.71365511917168
1827,2018-06-30,EGG-FIS,5,482.1164263130726
1828,2018-06-30,FOO-ATT,41,445.8603031874901
1829,2018-07-01,BAK-CAK,5,422.7333418931732
1830,2018-07-01,EGG-FIS,2,192.84657052522905
1831,2018-07-03,EGG-MUT,1,210.72105752961082
1832,2018-07-05,BAK-BRE,24,282.4171446071915
1833,2018-07-07,BAK-CAK,6,507.2800102718078
1834,2018-07-07,BAK-BRE,29,341.2540497336898
1835,2018-07-07,EGG-MUT,2,421.44211505922163
1836,2018-07-08,FRU-FRE,49,819.4302084117425
1837,2018-07-08,BAK-CAK,11,930.013352164981
1838,2018-07-08,EGG-CHI,10,639.6156956987776
1839,2018-07-09,FRU-FRE,54,903.0455358006958
1840,2018-07-09,BAK-CAK,6,507.2800102718078
1841,2018-07-09,EGG-CHI,5,319.8078478493888
1842,2018-07-09,OIL-MAS,4,368.22590805307004
1843,2018-07-09,BAK-BRE,52,611.9038133155816
1844,2018-07-09,FRU-ORG,58,1727.5653328186595
1845,2018-07-09,EGG-EGG,23,423.33218861580383
1846,2018-07-10,FRU-FRE,42,702.3687500672078
1847,2018-07-10,BAK-CAK,6,507.2800102718078
1848,2018-07-10,OIL-MAS,14,1288.790678185745
1849,2018-07-10,BAK-BRE,18,211.81285845539364
1850,2018-07-11,FRU-FRE,48,802.7071429339518
1851,2018-07-11,EGG-FIS,5,482.1164263130726
1852,2018-07-12,FRU-FRE,16,267.5690476446506
1853,2018-07-12,EGG-CHI,10,639.6156956987776
1854,2018-07-12,OIL-MAS,7,644.3953390928725
1855,2018-07-12,BAK-BRE,34,400.090954860188
1856,2018-07-12,EGG-FIS,18,1735.6191347270615
1857,2018-07-12,EGG-EGG,34,625.7954092581448
1858,2018-07-13,BAK-CAK,5,422.7333418931732
1859,2018-07-13,BAK-BRE,8,94.13904820239718
1860,2018-07-14,FRU-ORG,18,536.140965357515
1861,2018-07-14,EGG-FIS,11,1060.6561378887598
1862,2018-07-15,EGG-CHI,4,255.84627827951104
1863,2018-07-15,BAK-BRE,48,564.834289214383
1864,2018-07-15,FRU-ORG,10,297.8560918652861
1865,2018-07-16,FRU-ORG,13,387.2129194248719
1866,2018-07-17,FRU-FRE,9,150.50758930011597
1867,2018-07-17,FRU-ORG,43,1280.7811950207301
1868,2018-07-17,EGG-FIS,7,674.9629968383017
1869,2018-07-18,FRU-FRE,51,852.8763393673238
1870,2018-07-18,BAK-CAK,3,253.6400051359039
1871,2018-07-18,OIL-MAS,3,276.16943103980253
1872,2018-07-21,BEV-HEA,5,701.2712471024571
1873,2018-07-21,FRU-FRE,15,250.84598216685993
1874,2018-07-21,BAK-BRE,38,447.1604789613866
1875,2018-07-21,EGG-FIS,4,385.6931410504581
1876,2018-07-22,EGG-CHI,2,127.92313913975552
1877,2018-07-23,BAK-CAK,6,507.2800102718078
1878,2018-07-23,BAK-BRE,51,600.136432290282
1879,2018-07-23,EGG-FIS,2,192.84657052522905
1880,2018-07-25,BEV-SOF,70,712.2827629494079
1881,2018-07-25,EGG-MUT,2,421.44211505922163
1882,2018-07-26,EGG-FIS,2,192.84657052522905
1883,2018-07-27,FRU-ORG,1,29.78560918652861
1884,2018-07-27,SNA-COO,18,563.5603926223812
1885,2018-07-28,SNA-COO,14,438.3247498174076
1886,2018-07-29,FRU-ORG,21,625.4977929171008
1887,2018-07-29,EGG-FIS,7,674.9629968383017
1888,2018-07-30,FRU-ORG,12,357.42731023834335
1889,2018-07-31,BAK-CAK,7,591.8266786504424
1890,2018-07-31,FRU-ORG,11,327.6417010518147
1891,2018-08-03,BAK-BRE,50,588.3690512649823
1892,2018-08-04,BAK-CAK,6,507.2800102718078
1893,2018-08-04,FRU-ORG,6,178.71365511917168
1894,2018-08-05,FRU-FRE,14,234.12291668906926
1895,2018-08-06,FRU-FRE,22,367.90744051139455
1896,2018-08-06,FRU-ORG,19,565.9265745440435
1897,2018-08-06,EGG-FIS,4,385.6931410504581
1898,2018-08-07,BAK-CAK,15,1268.2000256795195
1899,2018-08-07,EGG-CHI,8,511.6925565590221
1900,2018-08-07,BAK-BRE,34,400.090954860188
1901,2018-08-07,FRU-ORG,42,1250.9955858342016
1902,2018-08-07,EGG-FIS,5,482.1164263130726
1903,2018-08-07,EGG-MUT,2,421.44211505922163
1904,2018-08-09,EGG-EGG,13,239.27471530458476
1905,2018-08-09,FOO-ORG,5,148.98699210103678
1906,2018-08-10,FRU-FRE,40,668.9226191116265
1907,2018-08-11,BAK-CAK,7,591.8266786504424
1908,2018-08-12,BEV-HEA,1,140.25424942049142
1909,2018-08-12,FRU-FRE,80,1337.845238223253
1910,2018-08-12,BAK-CAK,7,591.8266786504424
1911,2018-08-12,BAK-BRE,106,1247.3423886817625
1912,2018-08-12,FRU-ORG,44,1310.5668042072589
1913,2018-08-12,EGG-FIS,1,96.42328526261453
1914,2018-08-12,EGG-MUT,3,632.1631725888325
1915,2018-08-13,EGG-FIS,7,674.9629968383017
1916,2018-08-13,EGG-EGG,16,294.4919572979505
1917,2018-08-13,FOO-ORG,22,655.5427652445619
1918,2018-08-13,EGG-MUT,4,842.8842301184433
1919,2018-08-14,FRU-ORG,13,387.2129194248719
1920,2018-08-15,EGG-FIS,9,867.8095673635307
1921,2018-08-15,EGG-EGG,16,294.4919572979505
1922,2018-08-17,BEV-HEA,1,140.25424942049142
1923,2018-08-18,SNA-CHO,9,237.98840458780072
1924,2018-08-18,BAK-BRE,93,1094.3664353528673
1925,2018-08-18,EGG-FIS,6,578.5397115756872
1926,2018-08-18,EGG-EGG,2,36.81149466224381
1927,2018-08-18,EGG-MUT,3,632.1631725888325
1928,2018-08-19,SNA-CHO,39,1031.2830865471365
1929,2018-08-19,BAK-BRE,47,553.0669081890834
1930,2018-08-20,BEV-HEA,3,420.76274826147426
1931,2018-08-20,FRU-FRE,77,1287.676041789881
1932,2018-08-20,BAK-CAK,7,591.8266786504424
1933,2018-08-21,BEV-HEA,4,561.0169976819657
1934,2018-08-21,BAK-CAK,15,1268.2000256795195
1935,2018-08-21,EGG-CHI,9,575.6541261288999
1936,2018-08-21,BAK-BRE,12,141.20857230359576
1937,2018-08-21,EGG-EGG,28,515.3609252714133
1938,2018-08-23,EGG-FIS,5,482.1164263130726
1939,2018-08-27,OIL-EDI,7,300.57222407815146
1940,2018-08-27,FRU-FRE,56,936.491666756277
1941,2018-08-27,EGG-CHI,6,383.7694174192666
1942,2018-08-27,BAK-BRE,89,1047.2969112516687
1943,2018-08-28,BAK-BRE,47,553.0669081890834
1944,2018-08-31,EGG-CHI,9,575.6541261288999
1945,2018-08-31,EGG-MUT,1,210.72105752961082
1946,2018-09-04,FRU-FRE,19,317.7382440780226
1947,2018-09-04,BAK-BRE,72,847.2514338215746
1948,2018-09-04,EGG-MUT,2,421.44211505922163
1949,2018-09-05,FOO-DAL,1,28.455976732053216
1950,2018-09-07,BAK-CAK,6,507.2800102718078
1951,2018-09-07,EGG-CHI,4,255.84627827951104
1952,2018-09-09,FRU-FRE,39,652.1995536338359
1953,2018-09-09,EGG-CHI,7,447.7309869891443
1954,2018-09-09,BAK-BRE,40,470.6952410119859
1955,2018-09-09,FRU-ORG,8,238.28487349222888
1956,2018-09-09,EGG-FIS,13,1253.5027084139888
1957,2018-09-09,EGG-EGG,28,515.3609252714133
1958,2018-09-09,EGG-MUT,1,210.72105752961082
1959,2018-09-10,FRU-FRE,49,819.4302084117425
1960,2018-09-10,EGG-CHI,2,127.92313913975552
1961,2018-09-10,EGG-MUT,1,210.72105752961082
1962,2018-09-11,EGG-FIS,5,482.1164263130726
1963,2018-09-11,EGG-EGG,25,460.1436832780476
1964,2018-09-12,BEV-SOF,163,1658.6012908679072
1965,2018-09-12,BAK-CAK,9,760.9200154077117
1966,2018-09-12,FRU-ORG,29,863.7826664093297
1967,2018-09-12,EGG-MUT,6,1264.326345177665
1968,2018-09-13,EGG-EGG,9,165.65172598009715
1969,2018-09-14,BEV-SOF,40,407.01872168537597
1970,2018-09-14,EGG-CHI,2,127.92313913975552
1971,2018-09-14,BAK-BRE,17,200.045477430094
1972,2018-09-14,FRU-ORG,34,1012.7107123419728
1973,2018-09-14,SNA-COO,19,594.8693033236246
1974,2018-09-14,EGG-FIS,5,482.1164263130726
1975,2018-09-15,BEV-SOF,80,814.0374433707519
1976,2018-09-15,EGG-CHI,5,319.8078478493888
1977,2018-09-15,OIL-MAS,15,1380.8471551990126
1978,2018-09-15,BAK-BRE,26,305.9519066577908
1979,2018-09-15,FRU-ORG,43,1280.7811950207301
1980,2018-09-16,FRU-FRE,100,1672.3065477790662
1981,2018-09-16,BAK-CAK,10,845.4666837863464
1982,2018-09-16,EGG-CHI,14,895.4619739782886
1983,2018-09-16,FRU-ORG,27,804.2114480362725
1984,2018-09-17,EGG-CHI,7,447.7309869891443
1985,2018-09-17,BAK-BRE,12,141.20857230359576
1986,2018-09-18,BAK-BRE,22,258.88238255659223
1987,2018-09-18,FOO-ORG,16,476.75837472331773
1988,2018-09-18,EGG-MUT,1,210.72105752961082
1989,2018-09-19,BAK-BRE,126,1482.6900091877555
1990,2018-09-20,BAK-CAK,11,930.013352164981
1991,2018-09-20,BAK-BRE,41,482.46262203728554
1992,2018-09-21,EGG-FIS,3,289.2698557878436
1993,2018-09-22,EGG-CHI,6,383.7694174192666
1994,2018-09-22,BAK-BRE,11,129.44119127829612
1995,2018-09-22,EGG-FIS,10,964.2328526261452
1996,2018-09-22,EGG-MUT,1,210.72105752961082
1997,2018-09-23,FRU-FRE,37,618.7534226782545
1998,2018-09-23,BAK-CAK,5,422.7333418931732
1999,2018-09-23,OIL-MAS,2,184.11295402653502
2000,2018-09-23,BAK-BRE,26,305.9519066577908
2001,2018-09-23,EGG-MUT,1,210.72105752961082
2002,2018-09-24,FRU-FRE,112,1872.983333512554
2003,2018-09-24,BAK-CAK,7,591.8266786504424
2004,2018-09-24,OIL-MAS,6,552.3388620796051
2005,2018-09-24,FRU-ORG,12,357.42731023834335
2006,2018-09-24,EGG-FIS,12,1157.0794231513744
2007,2018-09-25,FRU-FRE,10,167.23065477790664
2008,2018-09-25,FRU-ORG,34,1012.7107123419728
2009,2018-09-25,EGG-FIS,3,289.2698557878436
2010,2018-09-25,FOO-DAL,18,512.2075811769579
2011,2018-09-25,EGG-MUT,4,842.8842301184433
2012,2018-09-26,BAK-CAK,7,591.8266786504424
2013,2018-09-26,SNA-COO,13,407.0158391161642
2014,2018-09-28,BAK-BRE,46,541.2995271637838
2015,2018-09-29,FRU-ORG,16,476.56974698445777
2016,2018-09-30,FRU-FRE,28,468.2458333781385
2017,2018-09-30,EGG-MUT,2,421.44211505922163
2018,2018-10-03,BAK-CAK,7,591.8266786504424
2019,2018-10-03,EGG-MUT,2,421.44211505922163
2020,2018-10-04,FRU-FRE,90,1505.0758930011596
2021,2018-10-04,BAK-CAK,6,507.2800102718078
2022,2018-10-04,EGG-MUT,2,421.44211505922163
2023,2018-10-07,FRU-FRE,40,668.9226191116265
2024,2018-10-07,BAK-CAK,7,591.8266786504424
2025,2018-10-08,FRU-ORG,18,536.140965357515
2026,2018-10-09,BAK-CAK,2,169.09333675726927
