,Stock Code,Product Code,Manufacturing Date,Expiry Date,Initial_Qty,Remaining_Qty,Arrival Date,Shelf Life,Lead Time
927,BAK-BRE,22,2015-06-16,2015-06-20,32,0,2015-06-17,4.0,1.0
928,BAK-BRE,23,2015-06-24,2015-06-28,74,0,2015-06-25,4.0,1.0
929,BAK-BRE,24,2015-07-02,2015-07-06,82,0,2015-07-03,4.0,1.0
930,BAK-BRE,25,2015-07-08,2015-07-12,50,0,2015-07-09,4.0,1.0
931,BAK-BRE,26,2015-07-13,2015-07-17,81,0,2015-07-14,4.0,1.0
932,BAK-BRE,27,2015-07-22,2015-07-26,81,0,2015-07-23,4.0,1.0
933,BAK-BRE,28,2015-07-27,2015-07-31,26,0,2015-07-28,4.0,1.0
934,BAK-BRE,29,2015-08-06,2015-08-10,71,0,2015-08-07,4.0,1.0
935,BAK-BRE,30,2015-08-14,2015-08-18,60,0,2015-08-15,4.0,1.0
936,BAK-BRE,31,2015-08-19,2015-08-23,27,0,2015-08-20,4.0,1.0
937,BAK-BRE,32,2015-08-27,2015-08-31,82,0,2015-08-28,4.0,1.0
938,BAK-BRE,33,2015-09-04,2015-09-08,73,0,2015-09-05,4.0,1.0
939,BAK-BRE,34,2015-09-09,2015-09-13,45,0,2015-09-10,4.0,1.0
940,BAK-BRE,35,2015-09-14,2015-09-18,55,0,2015-09-15,4.0,1.0
941,BAK-BRE,36,2015-09-23,2015-09-27,60,0,2015-09-24,4.0,1.0
942,BAK-BRE,37,2015-09-30,2015-10-04,58,0,2015-10-01,4.0,1.0
943,BAK-BRE,38,2015-10-09,2015-10-13,65,0,2015-10-10,4.0,1.0
944,BAK-BRE,39,2015-10-17,2015-10-21,54,0,2015-10-18,4.0,1.0
945,BAK-BRE,40,2015-10-22,2015-10-26,67,0,2015-10-23,4.0,1.0
946,BAK-BRE,41,2015-10-29,2015-11-02,24,0,2015-10-30,4.0,1.0
947,BAK-BRE,42,2015-11-04,2015-11-08,52,0,2015-11-05,4.0,1.0
948,BAK-BRE,43,2015-11-09,2015-11-13,70,0,2015-11-10,4.0,1.0
949,BAK-BRE,44,2015-11-18,2015-11-22,71,0,2015-11-19,4.0,1.0
950,BAK-BRE,45,2015-11-26,2015-11-30,92,0,2015-11-27,4.0,1.0
951,BAK-BRE,46,2015-12-04,2015-12-08,74,0,2015-12-05,4.0,1.0
952,BAK-BRE,47,2015-12-12,2015-12-16,59,0,2015-12-13,4.0,1.0
953,BAK-BRE,48,2015-12-20,2015-12-24,82,0,2015-12-21,4.0,1.0
954,BAK-BRE,49,2015-12-28,2016-01-01,121,0,2015-12-29,4.0,1.0
955,BAK-BRE,50,2016-01-03,2016-01-07,78,0,2016-01-04,4.0,1.0
956,BAK-BRE,51,2016-01-12,2016-01-16,109,0,2016-01-13,4.0,1.0
957,BAK-BRE,52,2016-01-21,2016-01-25,97,0,2016-01-22,4.0,1.0
958,BAK-BRE,53,2016-01-30,2016-02-03,97,0,2016-01-31,4.0,1.0
959,BAK-BRE,54,2016-02-07,2016-02-11,97,0,2016-02-08,4.0,1.0
960,BAK-BRE,55,2016-02-12,2016-02-16,33,0,2016-02-13,4.0,1.0
961,BAK-BRE,56,2016-02-20,2016-02-24,91,0,2016-02-21,4.0,1.0
962,BAK-BRE,57,2016-02-29,2016-03-04,91,0,2016-03-01,4.0,1.0
963,BAK-BRE,58,2016-03-06,2016-03-10,40,0,2016-03-07,4.0,1.0
964,BAK-BRE,59,2016-03-11,2016-03-15,113,0,2016-03-12,4.0,1.0
965,BAK-BRE,60,2016-03-19,2016-03-23,93,0,2016-03-20,4.0,1.0
966,BAK-BRE,61,2016-03-26,2016-03-30,58,0,2016-03-27,4.0,1.0
967,BAK-BRE,62,2016-04-02,2016-04-06,73,0,2016-04-03,4.0,1.0
968,BAK-BRE,63,2016-04-10,2016-04-14,81,0,2016-04-11,4.0,1.0
969,BAK-BRE,64,2016-04-16,2016-04-20,30,0,2016-04-17,4.0,1.0
970,BAK-BRE,65,2016-04-24,2016-04-28,68,0,2016-04-25,4.0,1.0
971,BAK-BRE,66,2016-05-02,2016-05-06,68,0,2016-05-03,4.0,1.0
972,BAK-BRE,67,2016-05-10,2016-05-14,58,0,2016-05-11,4.0,1.0
973,BAK-BRE,68,2016-05-16,2016-05-20,73,0,2016-05-17,4.0,1.0
974,BAK-BRE,69,2016-05-22,2016-05-26,28,0,2016-05-23,4.0,1.0
975,BAK-BRE,70,2016-05-27,2016-05-31,74,0,2016-05-28,4.0,1.0
976,BAK-BRE,71,2016-06-02,2016-06-06,111,0,2016-06-03,4.0,1.0
977,BAK-BRE,72,2016-06-11,2016-06-15,83,0,2016-06-12,4.0,1.0
978,BAK-BRE,73,2016-06-19,2016-06-23,83,0,2016-06-20,4.0,1.0
979,BAK-BRE,74,2016-06-27,2016-07-01,75,0,2016-06-28,4.0,1.0
980,BAK-BRE,75,2016-07-02,2016-07-06,43,0,2016-07-03,4.0,1.0
981,BAK-BRE,76,2016-07-08,2016-07-12,72,0,2016-07-09,4.0,1.0
982,BAK-BRE,77,2016-07-13,2016-07-17,30,0,2016-07-14,4.0,1.0
983,BAK-BRE,78,2016-07-20,2016-07-24,56,0,2016-07-21,4.0,1.0
984,BAK-BRE,79,2016-07-28,2016-08-01,72,0,2016-07-29,4.0,1.0
985,BAK-BRE,80,2016-08-06,2016-08-10,72,0,2016-08-07,4.0,1.0
986,BAK-BRE,81,2016-08-14,2016-08-18,68,0,2016-08-15,4.0,1.0
987,BAK-BRE,82,2016-08-21,2016-08-25,38,0,2016-08-22,4.0,1.0
988,BAK-BRE,83,2016-08-27,2016-08-31,57,0,2016-08-28,4.0,1.0
989,BAK-BRE,84,2016-09-04,2016-09-08,54,0,2016-09-05,4.0,1.0
990,BAK-BRE,85,2016-09-12,2016-09-16,125,0,2016-09-13,4.0,1.0
991,BAK-BRE,86,2016-09-17,2016-09-21,124,0,2016-09-18,4.0,1.0
992,BAK-BRE,87,2016-09-25,2016-09-29,137,0,2016-09-26,4.0,1.0
993,BAK-BRE,88,2016-09-30,2016-10-04,50,0,2016-10-01,4.0,1.0
994,BAK-BRE,89,2016-10-08,2016-10-12,84,0,2016-10-09,4.0,1.0
995,BAK-BRE,90,2016-10-16,2016-10-20,84,0,2016-10-17,4.0,1.0
996,BAK-BRE,91,2016-10-24,2016-10-28,68,0,2016-10-25,4.0,1.0
997,BAK-BRE,92,2016-10-30,2016-11-03,18,0,2016-10-31,4.0,1.0
998,BAK-BRE,93,2016-11-08,2016-11-12,68,0,2016-11-09,4.0,1.0
999,BAK-BRE,94,2016-11-13,2016-11-17,55,0,2016-11-14,4.0,1.0
1000,BAK-BRE,95,2016-11-21,2016-11-25,103,0,2016-11-22,4.0,1.0
1001,BAK-BRE,96,2016-11-29,2016-12-03,84,0,2016-11-30,4.0,1.0
1002,BAK-BRE,97,2016-12-07,2016-12-11,69,0,2016-12-08,4.0,1.0
1003,BAK-BRE,98,2016-12-13,2016-12-17,21,0,2016-12-14,4.0,1.0
1004,BAK-BRE,99,2016-12-21,2016-12-25,65,0,2016-12-22,4.0,1.0
1005,BAK-BRE,100,2016-12-29,2017-01-02,74,0,2016-12-30,4.0,1.0
1006,BAK-BRE,101,2017-01-06,2017-01-10,74,0,2017-01-07,4.0,1.0
1007,BAK-BRE,102,2017-01-13,2017-01-17,82,0,2017-01-14,4.0,1.0
1008,BAK-BRE,103,2017-01-21,2017-01-25,93,0,2017-01-22,4.0,1.0
1009,BAK-BRE,104,2017-01-29,2017-02-02,73,0,2017-01-30,4.0,1.0
1010,BAK-BRE,105,2017-02-04,2017-02-08,45,0,2017-02-05,4.0,1.0
1011,BAK-BRE,106,2017-02-11,2017-02-15,84,0,2017-02-12,4.0,1.0
1012,BAK-BRE,107,2017-02-16,2017-02-20,49,0,2017-02-17,4.0,1.0
1013,BAK-BRE,108,2017-02-24,2017-02-28,75,0,2017-02-25,4.0,1.0
1014,BAK-BRE,109,2017-03-04,2017-03-08,85,0,2017-03-05,4.0,1.0
1015,BAK-BRE,110,2017-03-12,2017-03-16,80,0,2017-03-13,4.0,1.0
1016,BAK-BRE,111,2017-03-21,2017-03-25,82,0,2017-03-22,4.0,1.0
1017,BAK-BRE,112,2017-03-28,2017-04-01,48,0,2017-03-29,4.0,1.0
1018,BAK-BRE,113,2017-04-05,2017-04-09,86,0,2017-04-06,4.0,1.0
1019,BAK-BRE,114,2017-04-10,2017-04-14,44,0,2017-04-11,4.0,1.0
1020,BAK-BRE,115,2017-04-15,2017-04-19,150,0,2017-04-16,4.0,1.0
1021,BAK-BRE,116,2017-04-23,2017-04-27,124,0,2017-04-24,4.0,1.0
1022,BAK-BRE,117,2017-04-29,2017-05-03,9,0,2017-04-30,4.0,1.0
1023,BAK-BRE,118,2017-05-07,2017-05-11,88,0,2017-05-08,4.0,1.0
1024,BAK-BRE,119,2017-05-12,2017-05-16,53,0,2017-05-13,4.0,1.0
1025,BAK-BRE,120,2017-05-20,2017-05-24,94,0,2017-05-21,4.0,1.0
1026,BAK-BRE,121,2017-05-28,2017-06-01,76,0,2017-05-29,4.0,1.0
1027,BAK-BRE,122,2017-06-03,2017-06-07,57,0,2017-06-04,4.0,1.0
1028,BAK-BRE,123,2017-06-10,2017-06-14,64,0,2017-06-11,4.0,1.0
1029,BAK-BRE,124,2017-06-17,2017-06-21,27,0,2017-06-18,4.0,1.0
1030,BAK-BRE,125,2017-06-24,2017-06-28,56,0,2017-06-25,4.0,1.0
1031,BAK-BRE,126,2017-07-02,2017-07-06,78,0,2017-07-03,4.0,1.0
1032,BAK-BRE,127,2017-07-09,2017-07-13,31,0,2017-07-10,4.0,1.0
1033,BAK-BRE,128,2017-07-15,2017-07-19,64,0,2017-07-16,4.0,1.0
1034,BAK-BRE,129,2017-07-21,2017-07-25,53,0,2017-07-22,4.0,1.0
1035,BAK-BRE,130,2017-07-26,2017-07-30,42,0,2017-07-27,4.0,1.0
1036,BAK-BRE,131,2017-08-03,2017-08-07,67,0,2017-08-04,4.0,1.0
1037,BAK-BRE,132,2017-08-11,2017-08-15,70,0,2017-08-12,4.0,1.0
1038,BAK-BRE,133,2017-08-16,2017-08-20,22,0,2017-08-17,4.0,1.0
1039,BAK-BRE,134,2017-08-23,2017-08-27,60,0,2017-08-24,4.0,1.0
1040,BAK-BRE,135,2017-08-31,2017-09-04,79,0,2017-09-01,4.0,1.0
1041,BAK-BRE,136,2017-09-08,2017-09-12,71,0,2017-09-09,4.0,1.0
1042,BAK-BRE,137,2017-09-16,2017-09-20,84,0,2017-09-17,4.0,1.0
1043,BAK-BRE,138,2017-09-22,2017-09-26,22,0,2017-09-23,4.0,1.0
1044,BAK-BRE,139,2017-09-27,2017-10-01,71,0,2017-09-28,4.0,1.0
1045,BAK-BRE,140,2017-10-05,2017-10-09,71,0,2017-10-06,4.0,1.0
1046,BAK-BRE,141,2017-10-13,2017-10-17,67,0,2017-10-14,4.0,1.0
1047,BAK-BRE,142,2017-10-19,2017-10-23,157,0,2017-10-20,4.0,1.0
1048,BAK-BRE,143,2017-10-27,2017-10-31,84,0,2017-10-28,4.0,1.0
1049,BAK-BRE,144,2017-11-01,2017-11-05,51,0,2017-11-02,4.0,1.0
1050,BAK-BRE,145,2017-11-09,2017-11-13,87,0,2017-11-10,4.0,1.0
1051,BAK-BRE,146,2017-11-15,2017-11-19,35,0,2017-11-16,4.0,1.0
1052,BAK-BRE,147,2017-11-23,2017-11-27,63,0,2017-11-24,4.0,1.0
1053,BAK-BRE,148,2017-11-28,2017-12-02,111,0,2017-11-29,4.0,1.0
1054,BAK-BRE,149,2017-12-06,2017-12-10,99,0,2017-12-07,4.0,1.0
1055,BAK-BRE,150,2017-12-12,2017-12-16,19,0,2017-12-13,4.0,1.0
1056,BAK-BRE,151,2017-12-19,2017-12-23,87,0,2017-12-20,4.0,1.0
1057,BAK-BRE,152,2017-12-27,2017-12-31,79,0,2017-12-28,4.0,1.0
1058,BAK-BRE,153,2018-01-03,2018-01-07,52,0,2018-01-04,4.0,1.0
1059,BAK-BRE,154,2018-01-09,2018-01-13,44,0,2018-01-10,4.0,1.0
1060,BAK-BRE,155,2018-01-16,2018-01-20,146,0,2018-01-17,4.0,1.0
1061,BAK-BRE,156,2018-01-24,2018-01-28,141,0,2018-01-25,4.0,1.0
1062,BAK-BRE,157,2018-02-01,2018-02-05,117,0,2018-02-02,4.0,1.0
1063,BAK-BRE,158,2018-02-09,2018-02-13,59,0,2018-02-10,4.0,1.0
1064,BAK-BRE,159,2018-02-14,2018-02-18,94,0,2018-02-15,4.0,1.0
1065,BAK-BRE,160,2018-02-22,2018-02-26,71,0,2018-02-23,4.0,1.0
1066,BAK-BRE,161,2018-03-01,2018-03-05,28,0,2018-03-02,4.0,1.0
1067,BAK-BRE,162,2018-03-09,2018-03-13,62,0,2018-03-10,4.0,1.0
1068,BAK-BRE,163,2018-03-15,2018-03-19,66,0,2018-03-16,4.0,1.0
1069,BAK-BRE,164,2018-03-21,2018-03-25,58,0,2018-03-22,4.0,1.0
1070,BAK-BRE,165,2018-03-29,2018-04-02,101,0,2018-03-30,4.0,1.0
1071,BAK-BRE,166,2018-04-04,2018-04-08,124,0,2018-04-05,4.0,1.0
1072,BAK-BRE,167,2018-04-10,2018-04-14,40,0,2018-04-11,4.0,1.0
1073,BAK-BRE,168,2018-04-15,2018-04-19,97,0,2018-04-16,4.0,1.0
1074,BAK-BRE,169,2018-04-24,2018-04-28,110,0,2018-04-25,4.0,1.0
1075,BAK-BRE,170,2018-05-02,2018-05-06,90,0,2018-05-03,4.0,1.0
1076,BAK-BRE,171,2018-05-10,2018-05-14,90,0,2018-05-11,4.0,1.0
1077,BAK-BRE,172,2018-05-15,2018-05-19,22,0,2018-05-16,4.0,1.0
1078,BAK-BRE,173,2018-05-22,2018-05-26,88,0,2018-05-23,4.0,1.0
1079,BAK-BRE,174,2018-05-30,2018-06-03,67,0,2018-05-31,4.0,1.0
1080,BAK-BRE,175,2018-06-07,2018-06-11,97,0,2018-06-08,4.0,1.0
1081,BAK-BRE,176,2018-06-15,2018-06-19,158,0,2018-06-16,4.0,1.0
1082,BAK-BRE,177,2018-06-23,2018-06-27,98,0,2018-06-24,4.0,1.0
1083,BAK-BRE,178,2018-06-28,2018-07-02,20,0,2018-06-29,4.0,1.0
1084,BAK-BRE,179,2018-07-07,2018-07-11,67,0,2018-07-08,4.0,1.0
1085,BAK-BRE,180,2018-07-12,2018-07-16,36,0,2018-07-13,4.0,1.0
1086,BAK-BRE,181,2018-07-17,2018-07-21,78,0,2018-07-18,4.0,1.0
1087,BAK-BRE,182,2018-07-24,2018-07-28,41,0,2018-07-25,4.0,1.0
1088,BAK-BRE,183,2018-07-29,2018-08-02,77,0,2018-07-30,4.0,1.0
1089,BAK-BRE,184,2018-08-07,2018-08-11,87,0,2018-08-08,4.0,1.0
1090,BAK-BRE,185,2018-08-13,2018-08-17,42,0,2018-08-14,4.0,1.0
1091,BAK-BRE,186,2018-08-21,2018-08-25,121,0,2018-08-22,4.0,1.0
1092,BAK-BRE,187,2018-08-29,2018-09-02,80,0,2018-08-30,4.0,1.0
1093,BAK-BRE,188,2018-09-04,2018-09-08,49,0,2018-09-05,4.0,1.0
1094,BAK-BRE,189,2018-09-10,2018-09-14,101,0,2018-09-11,4.0,1.0
1095,BAK-BRE,190,2018-09-18,2018-09-22,69,0,2018-09-19,4.0,1.0
1096,BAK-BRE,191,2018-09-23,2018-09-27,151,0,2018-09-24,4.0,1.0
1097,BAK-BRE,192,2018-10-02,2018-10-06,88,0,2018-10-03,4.0,1.0
1098,BAK-BRE,193,2018-10-10,2018-10-14,69,0,2018-10-11,4.0,1.0
1099,BAK-BRE,194,2018-10-15,2018-10-19,110,0,2018-10-16,4.0,1.0
1100,BAK-BRE,195,2018-10-23,2018-10-27,95,0,2018-10-24,4.0,1.0
1101,BAK-BRE,196,2018-10-30,2018-11-03,68,0,2018-10-31,4.0,1.0
1102,BAK-BRE,197,2018-11-07,2018-11-11,98,0,2018-11-08,4.0,1.0
1103,BAK-BRE,198,2018-11-13,2018-11-17,73,0,2018-11-14,4.0,1.0
1104,BAK-BRE,199,2018-11-20,2018-11-24,45,0,2018-11-21,4.0,1.0
1105,BAK-BRE,200,2018-11-28,2018-12-02,97,0,2018-11-29,4.0,1.0
1106,BAK-BRE,201,2018-12-07,2018-12-11,122,0,2018-12-08,4.0,1.0
1107,BAK-BRE,202,2018-12-14,2018-12-18,14,0,2018-12-15,4.0,1.0
1108,BAK-BRE,203,2018-12-22,2018-12-26,70,0,2018-12-23,4.0,1.0
1109,BAK-BRE,204,2018-12-27,2018-12-31,121,91,2018-12-28,4.0,1.0
1110,FRU-ORG,1,2015-01-05,2015-01-10,18,0,2015-01-06,,
1111,FRU-ORG,2,2015-01-10,2015-01-15,6,0,2015-01-11,5.0,1.0
1112,FRU-ORG,3,2015-01-19,2015-01-24,18,0,2015-01-20,5.0,1.0
1113,FRU-ORG,4,2015-01-24,2015-01-29,41,0,2015-01-25,5.0,1.0
1114,FRU-ORG,5,2015-01-30,2015-02-04,14,0,2015-01-31,5.0,1.0
1115,FRU-ORG,6,2015-02-06,2015-02-11,37,0,2015-02-07,5.0,1.0
1116,FRU-ORG,7,2015-02-13,2015-02-18,55,0,2015-02-14,5.0,1.0
1117,FRU-ORG,8,2015-02-20,2015-02-25,45,0,2015-02-21,5.0,1.0
1118,FRU-ORG,9,2015-03-03,2015-03-08,50,0,2015-03-04,5.0,1.0
1119,FRU-ORG,10,2015-03-12,2015-03-17,46,0,2015-03-13,5.0,1.0
1120,FRU-ORG,11,2015-03-21,2015-03-26,55,0,2015-03-22,5.0,1.0
1121,FRU-ORG,12,2015-03-30,2015-04-04,45,0,2015-03-31,5.0,1.0
1122,FRU-ORG,13,2015-04-08,2015-04-13,41,0,2015-04-09,5.0,1.0
1123,FRU-ORG,14,2015-04-15,2015-04-20,65,0,2015-04-16,5.0,1.0
1124,FRU-ORG,15,2015-04-22,2015-04-27,36,0,2015-04-23,5.0,1.0
1125,FRU-ORG,16,2015-04-27,2015-05-02,70,0,2015-04-28,5.0,1.0
1126,FRU-ORG,17,2015-05-07,2015-05-12,57,0,2015-05-08,5.0,1.0
1127,FRU-ORG,18,2015-05-12,2015-05-17,69,0,2015-05-13,5.0,1.0
1128,FRU-ORG,19,2015-05-21,2015-05-26,77,0,2015-05-22,5.0,1.0
1129,FRU-ORG,20,2015-05-30,2015-06-04,50,0,2015-05-31,5.0,1.0
1130,FRU-ORG,21,2015-06-04,2015-06-09,27,0,2015-06-05,5.0,1.0
1131,FRU-ORG,22,2015-06-13,2015-06-18,73,0,2015-06-14,5.0,1.0
1132,FRU-ORG,23,2015-06-22,2015-06-27,59,0,2015-06-23,5.0,1.0
1133,FRU-ORG,24,2015-07-01,2015-07-06,54,0,2015-07-02,5.0,1.0
1134,FRU-ORG,25,2015-07-08,2015-07-13,14,0,2015-07-09,5.0,1.0
1135,FRU-ORG,26,2015-07-17,2015-07-22,39,0,2015-07-18,5.0,1.0
1136,FRU-ORG,27,2015-07-26,2015-07-31,33,0,2015-07-27,5.0,1.0
1137,FRU-ORG,28,2015-08-01,2015-08-06,12,0,2015-08-02,5.0,1.0
1138,FRU-ORG,29,2015-08-10,2015-08-15,27,0,2015-08-11,5.0,1.0
1139,FRU-ORG,30,2015-08-19,2015-08-24,100,0,2015-08-20,5.0,1.0
1140,FRU-ORG,31,2015-08-27,2015-09-01,16,0,2015-08-28,5.0,1.0
1141,FRU-ORG,32,2015-09-05,2015-09-10,76,0,2015-09-06,5.0,1.0
1142,FRU-ORG,33,2015-09-13,2015-09-18,51,0,2015-09-14,5.0,1.0
1143,FRU-ORG,34,2015-09-18,2015-09-23,53,0,2015-09-19,5.0,1.0
1144,FRU-ORG,35,2015-09-24,2015-09-29,76,0,2015-09-25,5.0,1.0
1145,FRU-ORG,36,2015-09-30,2015-10-05,25,0,2015-10-01,5.0,1.0
1146,FRU-ORG,37,2015-10-09,2015-10-14,47,0,2015-10-10,5.0,1.0
1147,FRU-ORG,38,2015-10-15,2015-10-20,86,0,2015-10-16,5.0,1.0
1148,FRU-ORG,39,2015-10-21,2015-10-26,25,0,2015-10-22,5.0,1.0
1149,FRU-ORG,40,2015-10-28,2015-11-02,33,0,2015-10-29,5.0,1.0
1150,FRU-ORG,41,2015-11-04,2015-11-09,34,0,2015-11-05,5.0,1.0
1151,FRU-ORG,42,2015-11-13,2015-11-18,61,0,2015-11-14,5.0,1.0
1152,FRU-ORG,43,2015-11-20,2015-11-25,61,0,2015-11-21,5.0,1.0
1153,FRU-ORG,44,2015-11-25,2015-11-30,47,0,2015-11-26,5.0,1.0
1154,FRU-ORG,45,2015-12-04,2015-12-09,71,0,2015-12-05,5.0,1.0
1155,FRU-ORG,46,2015-12-13,2015-12-18,71,0,2015-12-14,5.0,1.0
1156,FRU-ORG,47,2015-12-23,2015-12-28,100,0,2015-12-24,5.0,1.0
1157,FRU-ORG,48,2016-01-01,2016-01-06,55,0,2016-01-02,5.0,1.0
1158,FRU-ORG,49,2016-01-10,2016-01-15,73,0,2016-01-11,5.0,1.0
1159,FRU-ORG,50,2016-01-16,2016-01-21,10,0,2016-01-17,5.0,1.0
1160,FRU-ORG,51,2016-01-27,2016-02-01,54,0,2016-01-28,5.0,1.0
1161,FRU-ORG,52,2016-02-05,2016-02-10,54,0,2016-02-06,5.0,1.0
1162,FRU-ORG,53,2016-02-14,2016-02-19,46,0,2016-02-15,5.0,1.0
1163,FRU-ORG,54,2016-02-24,2016-02-29,49,0,2016-02-25,5.0,1.0
1164,FRU-ORG,55,2016-03-05,2016-03-10,40,0,2016-03-06,5.0,1.0
1165,FRU-ORG,56,2016-03-13,2016-03-18,45,0,2016-03-14,5.0,1.0
1166,FRU-ORG,57,2016-03-23,2016-03-28,60,0,2016-03-24,5.0,1.0
1167,FRU-ORG,58,2016-04-01,2016-04-06,63,0,2016-04-02,5.0,1.0
1168,FRU-ORG,59,2016-04-10,2016-04-15,63,0,2016-04-11,5.0,1.0
1169,FRU-ORG,60,2016-04-20,2016-04-25,58,0,2016-04-21,5.0,1.0
1170,FRU-ORG,61,2016-04-29,2016-05-04,35,0,2016-04-30,5.0,1.0
1171,FRU-ORG,62,2016-05-04,2016-05-09,44,0,2016-05-05,5.0,1.0
1172,FRU-ORG,63,2016-05-13,2016-05-18,84,0,2016-05-14,5.0,1.0
1173,FRU-ORG,64,2016-05-22,2016-05-27,61,0,2016-05-23,5.0,1.0
1174,FRU-ORG,65,2016-06-01,2016-06-06,62,0,2016-06-02,5.0,1.0
1175,FRU-ORG,66,2016-06-06,2016-06-11,12,0,2016-06-07,5.0,1.0
1176,FRU-ORG,67,2016-06-11,2016-06-16,42,0,2016-06-12,5.0,1.0
1177,FRU-ORG,68,2016-06-16,2016-06-21,44,0,2016-06-17,5.0,1.0
1178,FRU-ORG,69,2016-06-22,2016-06-27,83,0,2016-06-23,5.0,1.0
1179,FRU-ORG,70,2016-07-02,2016-07-07,59,0,2016-07-03,5.0,1.0
1180,FRU-ORG,71,2016-07-07,2016-07-12,31,0,2016-07-08,5.0,1.0
1181,FRU-ORG,72,2016-07-13,2016-07-18,44,0,2016-07-14,5.0,1.0
1182,FRU-ORG,73,2016-07-22,2016-07-27,60,0,2016-07-23,5.0,1.0
1183,FRU-ORG,74,2016-07-31,2016-08-05,63,0,2016-08-01,5.0,1.0
1184,FRU-ORG,75,2016-08-09,2016-08-14,48,0,2016-08-10,5.0,1.0
1185,FRU-ORG,76,2016-08-15,2016-08-20,27,0,2016-08-16,5.0,1.0
1186,FRU-ORG,77,2016-08-20,2016-08-25,68,0,2016-08-21,5.0,1.0
1187,FRU-ORG,78,2016-08-27,2016-09-01,28,0,2016-08-28,5.0,1.0
1188,FRU-ORG,79,2016-09-05,2016-09-10,52,0,2016-09-06,5.0,1.0
1189,FRU-ORG,80,2016-09-14,2016-09-19,61,0,2016-09-15,5.0,1.0
1190,FRU-ORG,81,2016-09-19,2016-09-24,43,0,2016-09-20,5.0,1.0
1191,FRU-ORG,82,2016-09-25,2016-09-30,75,0,2016-09-26,5.0,1.0
1192,FRU-ORG,83,2016-09-30,2016-10-05,74,0,2016-10-01,5.0,1.0
1193,FRU-ORG,84,2016-10-09,2016-10-14,71,0,2016-10-10,5.0,1.0
1194,FRU-ORG,85,2016-10-14,2016-10-19,36,0,2016-10-15,5.0,1.0
1195,FRU-ORG,86,2016-10-23,2016-10-28,72,0,2016-10-24,5.0,1.0
1196,FRU-ORG,87,2016-10-28,2016-11-02,31,0,2016-10-29,5.0,1.0
1197,FRU-ORG,88,2016-11-08,2016-11-13,56,0,2016-11-09,5.0,1.0
1198,FRU-ORG,89,2016-11-16,2016-11-21,42,0,2016-11-17,5.0,1.0
1199,FRU-ORG,90,2016-11-24,2016-11-29,90,0,2016-11-25,5.0,1.0
1200,FRU-ORG,91,2016-12-01,2016-12-06,79,0,2016-12-02,5.0,1.0
1201,FRU-ORG,92,2016-12-09,2016-12-14,10,0,2016-12-10,5.0,1.0
1202,FRU-ORG,93,2016-12-14,2016-12-19,65,0,2016-12-15,5.0,1.0
1203,FRU-ORG,94,2016-12-21,2016-12-26,32,0,2016-12-22,5.0,1.0
1204,FRU-ORG,95,2016-12-26,2016-12-31,31,0,2016-12-27,5.0,1.0
1205,FRU-ORG,96,2016-12-31,2017-01-05,113,0,2017-01-01,5.0,1.0
1206,FRU-ORG,97,2017-01-09,2017-01-14,83,0,2017-01-10,5.0,1.0
1207,FRU-ORG,98,2017-01-16,2017-01-21,70,0,2017-01-17,5.0,1.0
1208,FRU-ORG,99,2017-01-25,2017-01-30,69,0,2017-01-26,5.0,1.0
1209,FRU-ORG,100,2017-02-03,2017-02-08,60,0,2017-02-04,5.0,1.0
1210,FRU-ORG,101,2017-02-12,2017-02-17,42,0,2017-02-13,5.0,1.0
1211,FRU-ORG,102,2017-02-18,2017-02-23,50,0,2017-02-19,5.0,1.0
1212,FRU-ORG,103,2017-02-27,2017-03-04,54,0,2017-02-28,5.0,1.0
1213,FRU-ORG,104,2017-03-07,2017-03-12,91,0,2017-03-08,5.0,1.0
1214,FRU-ORG,105,2017-03-13,2017-03-18,8,0,2017-03-14,5.0,1.0
1215,FRU-ORG,106,2017-03-21,2017-03-26,52,0,2017-03-22,5.0,1.0
1216,FRU-ORG,107,2017-03-30,2017-04-04,58,0,2017-03-31,5.0,1.0
1217,FRU-ORG,108,2017-04-08,2017-04-13,44,0,2017-04-09,5.0,1.0
1218,FRU-ORG,109,2017-04-16,2017-04-21,42,0,2017-04-17,5.0,1.0
1219,FRU-ORG,110,2017-04-21,2017-04-26,17,0,2017-04-22,5.0,1.0
1220,FRU-ORG,111,2017-04-26,2017-05-01,27,0,2017-04-27,5.0,1.0
1221,FRU-ORG,112,2017-05-05,2017-05-10,33,0,2017-05-06,5.0,1.0
1222,FRU-ORG,113,2017-05-13,2017-05-18,68,0,2017-05-14,5.0,1.0
1223,FRU-ORG,114,2017-05-22,2017-05-27,56,0,2017-05-23,5.0,1.0
1224,FRU-ORG,115,2017-05-30,2017-06-04,52,0,2017-05-31,5.0,1.0
1225,FRU-ORG,116,2017-06-07,2017-06-12,44,0,2017-06-08,5.0,1.0
1226,FRU-ORG,117,2017-06-16,2017-06-21,40,0,2017-06-17,5.0,1.0
1227,FRU-ORG,118,2017-06-21,2017-06-26,14,0,2017-06-22,5.0,1.0
1228,FRU-ORG,119,2017-06-27,2017-07-02,25,0,2017-06-28,5.0,1.0
1229,FRU-ORG,120,2017-07-05,2017-07-10,19,0,2017-07-06,5.0,1.0
1230,FRU-ORG,121,2017-07-14,2017-07-19,42,0,2017-07-15,5.0,1.0
